id,text,anger,disgust,fear,joy,sadness
afr_train_track_a_00284,"We budget within a three-year or medium-term framework, and annually in October we give a budget outline to parliament.",0,0,0,1,0
afr_train_track_a_00285,The philosophy of lifelong learning and outcome-based teaching forms the cornerstone of the training offered in a variety of forms.,0,0,0,0,0
afr_train_track_a_00286,This type of information is also made available by the Museum to researchers and other stakeholders.,0,0,0,1,0
afr_train_track_a_00287,The emergence and development of the reading circle culture is an important theme in the history of African literature and the African book.,0,0,0,1,0
afr_train_track_a_00288,Of particular interest was the erosion that occurred near Calitzdorp.,0,0,1,0,1
afr_train_track_a_00289,These basic truths are already recognized in our Constitution.,0,0,0,1,0
afr_train_track_a_00290,This laid the foundation for the historic announcements made by President F. W. de Klerk 20 years ago.,0,0,0,0,0
afr_train_track_a_00291,Here is a summary and some excerpts from the lecture.,0,0,0,0,0
afr_train_track_a_00292,"Here in certain Western Cape towns, the number of bite cases is alarmingly high and is increasing annually.",0,0,1,0,1
afr_train_track_a_00293,We want you to take co-ownership of your own future.,1,0,0,0,0
afr_train_track_a_00294,My emphasis on cultural diversity should not be misunderstood.,0,0,1,0,0
afr_train_track_a_00295,"But we, as native speakers of African languages, must be careful not to isolate the language from other language environments.",0,0,1,0,0
afr_train_track_a_00296,Last year we experienced our first recession in 17 years.,0,0,1,0,1
afr_train_track_a_00297,This decrease is largely due to a dramatic expansion of spending on social grants since 2002.,0,0,0,0,0
afr_train_track_a_00298,"With the increasing importance of services and new technology, our central focus is on the availability and quality of education and training.",0,0,0,1,0
afr_train_track_a_00299,"I strongly believe that being a farmer is not a right, it's a privilege.",0,0,0,1,0
afr_train_track_a_00300,"According to the unique concept, commercial dairy farmers can also rent cows to the project and thereby gain points on their SEB scorecard.",0,0,0,1,0
afr_train_track_a_00301,Langenhoven is everyone's heritage - history has sufficiently proved it.,0,0,0,1,0
afr_train_track_a_00302,They were more like a second mother and father to me than a grandmother and grandfather.,0,0,0,1,0
afr_train_track_a_00303,"At the same time, we aim to make digital broadcasting available to 50% of the population by the end of the year.",0,0,0,1,0
afr_train_track_a_00304,And no task is more important than uniting our country and our nation.,0,0,0,1,0
afr_train_track_a_00305,"When you get up in the morning, you should go to work with a song in your heart.",0,0,0,1,0
afr_train_track_a_00306,"If anyone has better plans, let us know because we're flexible.",0,0,0,1,0
afr_train_track_a_00307,"On the one hand, the emphasis is on encouraging and developing artistic, dance, drama, and musical talent to unlock potential.",0,0,0,1,0
afr_train_track_a_00308,This collection of over 700 clippings well complements our existing magazine shelf.,0,0,0,1,0
afr_train_track_a_00309,"Through Beukes's efforts, the one-act was also introduced as a genre in prescribed works in the higher schools of the education departments of the time.",0,0,0,0,0
afr_train_track_a_00310,"Also, the Western Cape Language Committee held a workshop for an awareness campaign for Khoisan languages in the province last November.",0,0,0,1,0
afr_train_track_a_00311,I would like to conclude by saying to the winners: Congratulations.,0,0,0,1,0
afr_train_track_a_00312,Shareholders receive regular training around the project.,0,0,0,0,0
afr_train_track_a_00313,"I've said it many times, but I think it's good to say it again today.",0,0,0,1,0
afr_train_track_a_00314,We want the inhabitants of our province to be co-governors.,0,0,0,1,0
afr_train_track_a_00315,"However, certain aspects of the project also have a very long lead time.",0,0,0,0,1
afr_train_track_a_00316,Young people are buying CDs of African music again.,0,0,0,1,0
afr_train_track_a_00317,Host country status for the FIFA World Cup certainly makes 2010 a year of action.,0,0,0,1,0
afr_train_track_a_00318,"But I have since learned in politics and society that there is no such thing as ""Never"".",0,0,0,0,0
afr_train_track_a_00319,"Our history lives on of his pioneering character, of courage and courage, of the great desire for freedom that dates back to the Vryburg days shortly after the founding of the nation.",0,0,0,1,0
afr_train_track_a_00320,The terminal is currently under construction at Ngqura Port and we will announce more details in the future.,0,0,0,0,0
afr_train_track_a_00321,Effective State-owned Enterprises (SOEs) are of paramount importance to any developing country.,0,0,0,0,0
afr_train_track_a_00322,The transaction was finalized via a loan account from the current owner.,0,0,0,0,0
afr_train_track_a_00323,This is possible because Helen Zille allows me to focus on agriculture.,0,0,0,1,0
afr_train_track_a_00324,I'm glad there's such a task force.,0,0,0,1,0
afr_train_track_a_00325,"Since the irrigation board could not bear the financial burden of erosion protection works, funding had to be obtained elsewhere.",0,0,0,0,1
afr_train_track_a_00326,It is said that today's youth will change careers up to five times in their lives.,0,0,0,0,0
afr_train_track_a_00327,"Here he soon took on additional duties, such as the pressing of books for the publishing department.",0,0,0,0,0
afr_train_track_a_00328,I know that the vast majority of them will continue to help build this African homeland of theirs.,0,0,0,1,0
afr_train_track_a_00329,And we're not done with him.,0,0,0,0,0
afr_train_track_a_00330,"Nevertheless, this greatly upset the Toerien daughters, who said: ""Our father was certainly not a cardboard boxer"".",1,0,0,0,1
afr_train_track_a_00331,The freedom to express ourselves is one of the great achievements of our new democracy.,0,0,0,1,0
afr_train_track_a_00332,She just helped get it published.,0,0,0,1,0
afr_train_track_a_00333,"Unemployment is a worldwide problem, and there seem to be no easy answers.",0,0,0,0,1
afr_train_track_a_00334,"In the meantime, the family found accommodations here and there.",0,0,0,1,0
afr_train_track_a_00335,It has all the ingredients of a successful farm.,0,0,0,1,0
afr_train_track_a_00336,"The latter may be a problem, but it seems that she too begins to climb among them when there is no work being done.",0,0,1,0,0
afr_train_track_a_00337,"He became acquainted with the linguist J. du P. Scholtz, who had been associated with the publishing department for some time.",0,0,0,0,0
afr_train_track_a_00338,"During 2005, the first sticks were planted, and this year the farm has been enlarged to 8 ha.",0,0,0,1,0
afr_train_track_a_00339,"For example, pressure to make land available for housing and urbanization, water for human and industrial use, etc.",0,0,0,0,0
afr_train_track_a_00340,"Chanette Paul, short-story and hygromancer, sent some of her first penfruit.",0,0,0,0,0
afr_train_track_a_00341,All of this does not bring us an inch closer to a solution.,0,0,0,0,1
afr_train_track_a_00342,The dam was completed in 1954 and flooded its embankment in August of the same year.,0,0,0,1,0
afr_train_track_a_00343,All of this led to the negotiation process that led to our first democratic election in 1994.,0,0,0,1,0
afr_train_track_a_00344,"Yesterday was the anniversary of the liberation of the Cape slaves on December 1, 1838.",0,0,0,1,0
afr_train_track_a_00345,"After five years at boarding school, my sister and I were able to return to Pretoria.",0,0,0,1,0
afr_train_track_a_00346,"Besides, the journey to the distant South African Republic would not be easy.",0,0,1,0,0
afr_train_track_a_00347,We also know that South Africa is much less affected than many other countries.,0,0,0,1,0
afr_train_track_a_00348,"However, support from our new farmers remains critical.",0,0,0,0,0
afr_train_track_a_00349,Vineyards and valuable farmland are being devastated and swallowed up.,0,0,0,0,1
afr_train_track_a_00350,It was very special to read the letters and to see yourself grow up like that through the eyes of someone who loves you.,0,0,0,1,0
afr_train_track_a_00351,Jakalskraal Gemeenskapplaas is a dairy that has been managed by CASIDRA for many years.,0,0,0,0,0
afr_train_track_a_00352,Today we are celebrating the 30th anniversary of the creation of the African Language Museum and Monument.,0,0,0,1,0
afr_train_track_a_00353,It's a language that's boiling over.,0,0,0,0,0
afr_train_track_a_00354,"From the politically correct starting points of the present, its Eurocentrism may still be uncomfortable.",0,0,1,0,1
afr_train_track_a_00355,"Finally, in 1891, the happy day came when we could move to Skietfontein, behind Magaliesberg.",0,0,0,1,0
afr_train_track_a_00356,You will also need to be on your guard against the search for quick fixes.,0,0,1,0,0
afr_train_track_a_00357,"Hiemstra-Trust, which has already spent some R1.5 million to promote Afrikaans.",0,0,0,1,0
afr_train_track_a_00358,"First, money-metric poverty has decreased significantly since the turn of the century.",0,0,0,1,0
afr_train_track_a_00359,"Education, together with other sectors, must provide the key to a more prosperous and progressive South African society.",0,0,0,0,0
afr_train_track_a_00360,"In effect, she is then walking toward death.",0,0,0,0,1
afr_train_track_a_00361,The current numbers prevail and the predicted growth in the new South Africa is a doomed situation as shown by the Green Paper on Population Development.,0,0,1,0,1
afr_train_track_a_00362,"Leviseur's own garden, so the latter provided the seedlings as well!",0,0,0,1,0
afr_train_track_a_00363,"On the one hand, plans will continue to expand jobs in sectors such as health, social work, education, and law enforcement agencies.",0,0,0,1,0
afr_train_track_a_00364,Significant further reflection and planning is required before a credible and acceptable education provision system can truly be established.,0,0,0,0,0
afr_train_track_a_00365,The language grows like golden-yellow goosebumps after yellowing in Namakwaland.,0,0,0,1,0
afr_train_track_a_00366,Just drive through the grain-producing areas of the Western Cape and see how farmers seem to respond to the favorable price signals.,0,0,0,1,0
afr_train_track_a_00367,"Oh, but look at the terrible monsters from the medieval imagination!",0,0,1,0,0
afr_train_track_a_00368,Coinciding with this endeavor is a special project to explore interventions needed with regard to vulnerable children over the age of 14.,0,0,0,0,0
afr_train_track_a_00369,"When equipped with knowledge, you can contribute so much more to the success of the farm in which you are involved.",0,0,0,1,0
afr_train_track_a_00370,The thirteen stories she wrote for her Zoo stories were very popular and some of them were also translated into South Sotho.,0,0,0,1,0
afr_train_track_a_00371,You have already learned that the national government has allocated R400 million for drought aid.,0,0,0,1,0
afr_train_track_a_00372,"As Minister of Agriculture, I am proud of you. We need your dedication and skills in the Western Cape's agricultural sector.",0,0,0,1,0
afr_train_track_a_00373,"For analytical purposes, South African households are classified into 10 LSM (Life Style Measure) groups.",0,0,0,0,0
afr_train_track_a_00374,It was included in the Hansard and was also in many news papers.,0,0,0,0,0
afr_train_track_a_00375,So you see that there are a large number of role-players who are 100 percent committed to the project.,0,0,0,0,0
afr_train_track_a_00376,Maybe she should work on the tone: summer starts this week.,0,0,0,0,0
afr_train_track_a_00377,"In the meantime, we will continue to seek new initiatives that will progressively improve the social wage.",0,0,0,1,0
afr_train_track_a_00378,I have some examples for you.,0,0,0,0,0
afr_train_track_a_00379,Our democracy is healthy.,0,0,0,1,0
afr_train_track_a_00380,We are also encouraged that research on the prevalence of HIV stabilization shows a slight decrease in the rate of infection.,0,0,0,1,0
afr_train_track_a_00381,It does not dare to be a dividing force in South Africa.,0,0,1,0,0
afr_train_track_a_00382,Some members of the group are already involved in similar projects in the area.,0,0,0,1,0
afr_train_track_a_00383,It has yet to be proclaimed.,0,0,0,0,0
afr_train_track_a_00384,The extent to which we succeed in doing so will determine the success of our nation-building program.,0,0,1,0,0
afr_train_track_a_00385,The project collects and packs market research information from township consumers.,0,0,0,0,0
afr_train_track_a_00386,"Ansie's father was a missionary minister, Uncle Kallie van der Colff.",0,0,0,0,0
afr_train_track_a_00387,The workshop teaches basic first aid to patients and the importance of the first few minutes that are critical for the patient.,0,0,0,1,0
afr_train_track_a_00388,"In fact, earlier in the week we were spoiled with a visit to the countryside.",0,0,0,1,0
afr_train_track_a_00389,Many of her children's books reflect the course of her own life.,0,0,0,0,0
afr_train_track_a_00390,The total capital cost of the scheme is approximately R2 million.,0,0,0,0,0
afr_train_track_a_00391,"In addition, progress in conflict resolution is much less in those states than in South Africa.",0,0,0,0,0
afr_train_track_a_00392,We must prevent this.,0,0,1,0,0
afr_train_track_a_00393,"Books, books, and again books were also shipped from Table Mountain.",0,0,0,1,0
afr_train_track_a_00394,"Every time you think you're on top, you'll find the ladder has gotten longer again.",0,0,0,0,1
afr_train_track_a_00395,"The department is already conducting research on the effective use of irrigation water as well as cultivation techniques, such as gene editing, where soil moisture is preserved.",0,0,0,1,0
afr_train_track_a_00396,That there are substantial and fundamental differences and it is that choice that must be passed on to the electorate.,0,0,0,0,0
afr_train_track_a_00397,"Her latest collection of poems, Wall of Mountains, has a special history of origin, namely the long illness and death of her mother.",0,0,0,0,1
afr_train_track_a_00398,We want to reach out to you.,0,0,0,1,0
afr_train_track_a_00399,"His voice is silent, but his rich linguistic heritage lives on.",0,0,0,1,1
afr_train_track_a_00400,There are other ways that can and should be followed.,0,0,0,0,0
afr_train_track_a_00401,This situation has hastened the inevitable realization that the era of cheap and adequate electricity is coming to an end.,0,0,0,0,1
afr_train_track_a_00402,"Of course, we must also admit that the land redistribution program and post-settlement support could have been handled more quickly and better.",1,0,0,0,1
afr_train_track_a_00403,"I am referring specifically to the FIFA World Cup in 2010, as well as the Confederations Cup a few months from now.",0,0,0,0,0
afr_train_track_a_00404,These pilot projects should be completed by the end of the year.,0,0,0,0,0
afr_train_track_a_00405,"We can blame the greed, short-sightedness, and carelessness of executives of large corporations for hastening the crisis.",1,1,0,0,0
afr_train_track_a_00406,My thanks and those of the government and the people of Mpumalanga go especially to the members of our security forces.,0,0,0,1,0
afr_train_track_a_00407,"Throughout my life, I have devoted myself to this freedom struggle of the people of Africa.",0,0,0,1,0
afr_train_track_a_00408,"Her first writing, however, was not for children.",0,0,0,0,0
afr_train_track_a_00409,We have to do something about it.,0,0,1,0,0
afr_train_track_a_00410,But the guide didn't really understand what he was trying to say either.,0,0,0,0,1
afr_train_track_a_00411,The ban will be reconsidered if more certainty is gained about control from the Eastern Cape.,0,0,0,0,0
afr_train_track_a_00412,I now want to see that the new farmers who are already established are helped to develop into commercial producers.,0,0,0,0,0
afr_train_track_a_00413,We will all work together to curb the negative impact that these events have had on the economy.,0,0,0,1,0
afr_train_track_a_00414,The tourism industry can only develop into a sustainable industry if we continuously provide good service.,0,0,1,0,0
afr_train_track_a_00415,"While the museum opened on August 14, 1975, the monument was officially unveiled on October 10, 1975.",0,0,0,0,0
afr_train_track_a_00416,Our challenge is to translate these ideals into programmes and projects that can be implemented effectively.,0,0,0,0,0
afr_train_track_a_00417,"And as if that wasn't enough, here comes a man from Malelane, and he calls himself Boondoe.",0,0,0,0,0
afr_train_track_a_00418,"Good luck with everyone's studies and writing, and we look forward to the next visit.",0,0,0,1,0
afr_train_track_a_00419,Who still owns P.J.,0,0,0,0,0
afr_train_track_a_00420,"These ideals were later incorporated into the larger concept of NALN, and they provided irreplaceable services to the Museum.",0,0,0,1,0
afr_train_track_a_00421,Eskom has announced that its R150 trillion investment programme will take place over the next five years.,0,0,0,1,0
afr_train_track_a_00422,"At De Volkstem, his teachers were two versatile journalists: Gustav Preller, a champion of Afrikaans, and the Dutch-born Frederik Rompel.",0,0,0,0,0
afr_train_track_a_00423,"Once you are fully part, you will then be able to experience full prosperity in every aspect of your humanity.",0,0,0,1,0
afr_train_track_a_00424,"Once again this year, millions of dollars were made available to tertiary institutions through the national student financial aid scheme.",0,0,0,1,0
afr_train_track_a_00425,We are satisfied with the progress of the government in some areas.,0,0,0,1,0
afr_train_track_a_00426,These may have been replaced by khakis later when the English began wearing khaki clothing.,0,0,0,0,0
afr_train_track_a_00427,"This brings me to the last thought, and it's about creating and maintaining the will to survive.",0,0,0,1,0
afr_train_track_a_00428,We'll kick you out and replace you with good people.,1,0,0,0,0
afr_train_track_a_00429,The surplus of entrepreneurs is likely to be applicable if regional economic development in Southern Africa is tackled simultaneously with South Africa.,0,0,0,1,0
afr_train_track_a_00430,"I sell the dirty and the dirty, all just like the mill wheel.",0,0,0,0,0
afr_train_track_a_00431,This should be seen in light of the fact that the by-products of an ethanol and biodiesel plant are likely to compete in the feed market.,0,0,1,0,0
afr_train_track_a_00432,"It has a mandate from the province to monitor, promote and advise language activities in the Western Cape.",0,0,0,1,0
afr_train_track_a_00433,This was our approach during the negotiations and this was the path we followed in the Government of National Unity.,0,0,0,1,0
afr_train_track_a_00434,"In this regard, last August, we launched the first pilot site of the Comprehensive Rural Development Programme in Giyani, Limpopo.",0,0,0,0,0
afr_train_track_a_00435,About R1 billion will be allocated over the baseline to programmes falling within the public works programme.,0,0,0,1,0
afr_train_track_a_00436,"She continued to write to me after my 16th birthday, until I was 21.",0,0,0,0,0
afr_train_track_a_00437,I mention this briefly just to give an indication of the issues that are already on the table for 2010.,0,0,0,0,0
afr_train_track_a_00438,"However, with our intensified effort, we transferred 125,000 acres last year.",0,0,0,1,0
afr_train_track_a_00439,The Western Cape municipalities generally provide very good service compared to the rest of the country.,0,0,0,1,0
afr_train_track_a_00440,He tells her that cookie sisters are made from sisters' cut hair follicles put in sugar!,0,0,0,1,0
afr_train_track_a_00441,"Among other things, he was also a member of the Rivonia legal team.",0,0,0,1,0
afr_train_track_a_00442,"Subsequently, it was recognised under the Pan-South African Language Council Act.",0,0,0,0,0
afr_train_track_a_00443,It is an opportunity to show consumers that we are not monsters trying to poison them with dangerous chemicals.,0,0,0,1,0
afr_train_track_a_00444,"Today's youths are eager to learn, always looking for new challenges.",0,0,0,1,0
afr_train_track_a_00445,But the fact is that eight million people still lack drinking water.,1,0,0,0,1
afr_train_track_a_00446,They are the pride of Boland and they belong here with you.,0,0,0,1,0
afr_train_track_a_00447,This new section of the laboratory is also intended to serve the adjacent provinces as part of the three-province cooperation.,0,0,0,0,0
afr_train_track_a_00448,The approach is one of joint action rather than mutual reproach.,0,0,0,1,0
afr_train_track_a_00449,So she had to say every time.,0,0,0,0,0
afr_train_track_a_00450,"The ministers of Justice, Crime Prevention and Security Grouping will elaborate on this and other initiatives over the course of next week.",0,0,0,0,0
afr_train_track_a_00451,"We greet the leaders of the ruling party and its Alliance partners, for whom this is a very special occasion.",0,0,0,1,0
afr_train_track_a_00452,We want to announce the first rural development project before the end of the year.,0,0,0,1,0
afr_train_track_a_00453,The global economic collapse poses serious dangers to our economy in terms of job losses and the quality of life of our people.,1,0,1,0,1
afr_train_track_a_00454,New marine conservation areas (MBAs) will bring much-needed protection.,0,0,0,1,0
afr_train_track_a_00455,"During the two decades since Madiba's release, our country has undergone fundamental changes.",0,0,0,1,0
afr_train_track_a_00456,Who does not truly understand the struggles of people who struggle with post-traumatic stress disorder.,0,0,0,0,1
afr_train_track_a_00457,The Provincial Development Council Amendment Bill and the Western Cape Youth Commission Bill were signed by the Cabinet for submission to Parliament.,0,0,0,0,0
afr_train_track_a_00458,The correspondence forged close friendships.,0,0,0,1,0
afr_train_track_a_00459,"For the production of petroleum, locally produced ethanol will make South Africa less dependent on imported crude oil.",0,0,0,1,0
afr_train_track_a_00460,Climate change is going to get a lot of attention.,0,0,0,1,0
afr_train_track_a_00461,Maitlandstraat also acquired an importance it did not previously possess and began its development as the main street of Bloemfontein.,0,0,0,1,0
afr_train_track_a_00462,There is one more habitable unit that will not be handed over today.,0,0,0,0,0
afr_train_track_a_00463,"You have to understand that the better the economy is, the better you should be.",0,0,0,0,0
afr_train_track_a_00464,NALN has expressed appreciation for Prof. Beukes on several occasions.,0,0,0,1,0
afr_train_track_a_00465,Marthinus was previously attached to Satoer's then Bloemfontein office and is currently a part-time lecturer in Tourism at the Technikon Vrystaat.,0,0,0,0,0
afr_train_track_a_00466,"If I remember correctly, you must also have recently held elections to elect a new board of directors.",0,0,0,0,0
afr_train_track_a_00467,But now I can teach the explanation in English.,0,0,0,0,0
afr_train_track_a_00468,The economy of the Little Karoo is taking on an extra dimension with the entry of the livestock feed company Meadow Feeds into the region.,0,0,0,1,0
afr_train_track_a_00469,"Indeed, the crisis has left the people insecure, confused, and more divided than ever.",0,0,1,0,1
afr_train_track_a_00470,"The father of the tribe was Jacques Malan, who fled to the Cape in 1688 or 1689.",0,0,0,0,0
afr_train_track_a_00471,Mr de Klerk should not misunderstand our willingness to talk from time to time about common affairs.,0,0,1,0,0
afr_train_track_a_00472,She wants the truth as a birthday present.,0,0,0,0,1
afr_train_track_a_00473,This should get the computer center back on its feet.,0,0,0,1,0
afr_train_track_a_00474,The value of such a festival to the growth of tourism in the region cannot be measured in rands.,0,0,0,1,0
afr_train_track_a_00475,The farm has already been handed over to the community with CASIDRA still providing technical support to the farm.,0,0,0,1,0
afr_train_track_a_00476,We encourage our parents to work with us to make this a success.,0,0,0,1,0
afr_train_track_a_00477,Several organizations played a role in bringing about this project.,0,0,0,1,0
afr_train_track_a_00478,"If anyone was left out, we apologize.",0,0,1,0,1
afr_train_track_a_00479,Perpendicular to Van Wyk Louw is the exhibition of the feminine thirty-year-old Hettie Smit.,0,0,0,0,0
afr_train_track_a_00480,We must also send out the message that the Western Cape is open for business through our own confidence and work.,0,0,0,0,0
afr_train_track_a_00481,"Pinar says, he knows excuses in the sense of wearing clean clothes, very well.",0,0,0,1,0
afr_train_track_a_00482,"With the stain of brutal genocidaires, we would have become a discarded species in the world.",1,1,1,0,1
afr_train_track_a_00483,We are creating a unique opportunity here for various actors within agriculture to participate in the empowerment processes of the government.,0,0,0,1,0
afr_train_track_a_00484,"According to research, 32.3% of household expenditure in South Africa this year will be by Afrikaans speakers, compared to 27.9% of English speakers.",0,0,0,0,0
afr_train_track_a_00485,We're going to watch you to see how many of the Bergrivier people are also Provincial Champions.,0,0,0,1,0
afr_train_track_a_00486,"In the meantime, we will pass on the reading material.",0,0,0,0,0
afr_train_track_a_00487,"Nearly two decades later, its upper branches are almost at the height of the head of the presidential statue!",0,0,0,1,0
afr_train_track_a_00488,A member of the school board came to pick them up.,0,0,0,1,0
afr_train_track_a_00489,"But you should know, stumpy-headed, you with your short hair.",0,0,0,0,0
afr_train_track_a_00490,Here and there an Afrikaans interjection is used - the spelling so slightly Dutch.,0,0,0,0,0
afr_train_track_a_00491,Further information about Sita would have to be drawn from secondary sources: adaptations of the same tune.,0,0,0,0,0
afr_train_track_a_00492,Access to health and educational facilities has improved.,0,0,0,1,0
afr_train_track_a_00493,"The situation still seems to be lurking, and we are keeping a close eye on it.",0,0,0,0,1
afr_train_track_a_00494,The list is endless.,0,0,0,0,1
afr_train_track_a_00495,"We have been waiting for it for a long time, and it fills a definite gap in our collection.",0,0,0,1,0
afr_train_track_a_00496,We won't tolerate you in Correctional Services.,1,0,0,0,0
afr_train_track_a_00497,The aunts don't know either.,0,0,0,0,0
afr_train_track_a_00498,And then there is a new government in the Western Cape as well as a new national Minister of Agriculture.,0,0,0,0,0
afr_train_track_a_00499,"For the first six months of 1999, Dr. George Weideman was in Bloemfontein as a writer-in-residence at the UV.",0,0,0,0,0
afr_train_track_a_00500,One in which the dairy will be located and the other in which cows that will be hired will be admitted.,0,0,0,0,0
afr_train_track_a_00501,"However, it is clear that more role players must now get involved.",0,0,0,0,0
afr_train_track_a_00502,"The eyes of the entire planet will be on us, and the Breyer River Valley will also receive international attention.",0,0,0,1,0
afr_train_track_a_00503,Never again should we allow our country to decay with tendencies of majority-minority and social inequality.,1,0,1,0,0
afr_train_track_a_00504,You now have a new home for all that the Western Cape government strives for.,0,0,0,1,0
afr_train_track_a_00505,Let us work together to make this year of action a successful year for our country.,0,0,0,1,0
afr_train_track_a_00506,The school educates both boys and girls and initially catered for grade 10 pupils only in 2004.,0,0,0,0,0
afr_train_track_a_00507,"During the Book Fair in September 1997, she was tentatively interviewed about the possible donation of documents to NALN.",0,0,0,1,0
afr_train_track_a_00508,"Given that Uitenhage has such a large car-making industry, I am sure that many of the workers began their education here.",0,0,0,1,0
afr_train_track_a_00509,"However, Aunt Tienie did not take into account the peasant friendliness of these people.",0,0,0,1,0
afr_train_track_a_00510,We need to be careful about our use of water.,0,0,1,0,0
afr_train_track_a_00511,"Today, the title deeds of 107 homes are being handed over to residents along with an old-age home with eight housing units for married couples.",0,0,0,1,0
afr_train_track_a_00512,The laboratory space has now been created to house such equipment.,0,0,0,1,0
afr_train_track_a_00513,We need to build on the success stories and put more emphasis on mentoring if we are to succeed in establishing new farmers sustainably.,0,0,0,1,0
afr_train_track_a_00514,There are some very important aspects that we need to consider.,0,0,0,0,0
afr_train_track_a_00515,It must be created within the framework of self-determination for our nationhood.,0,0,0,0,0
afr_train_track_a_00516,Energy efficiency does indeed lead to economic opportunities.,0,0,0,0,0
afr_train_track_a_00517,"As a little boy in Beaufort-West, I spoke only Afrikaans, never English.",0,0,0,1,0
afr_train_track_a_00518,His goal in life was to end apartheid.,0,0,0,1,0
afr_train_track_a_00519,"That's on a footnote, and by the way, let's see in a year or two if I was right about my prediction.",0,0,0,1,0
afr_train_track_a_00520,"This includes responsibility towards all interests and interest groups in the country, and of course this also applies to Afrikaans and Afrikaans-speaking people.",0,0,0,0,0
afr_train_track_a_00521,So we will raise the status of the language and the speaker.,0,0,0,1,0
afr_train_track_a_00522,"Reading Circle Service 2000"" is the first formal project that emerged from the ""Saamdinkberaad NALN 2000"".",0,0,0,0,0
afr_train_track_a_00523,"In our language, it means ""Never"".",0,0,0,0,0
afr_train_track_a_00524,"However, it is not yet clear how closely they are related, but they are certainly related.",0,0,0,0,0
afr_train_track_a_00525,There are also other documents from the Van Schaik collection related to Light from the East.,0,0,0,0,0
afr_train_track_a_00526,"Rather, we should help them to change so that they can become good citizens.",0,0,1,0,0
afr_train_track_a_00527,Wonderful music programs are now available for the computer...,0,0,0,1,0
afr_train_track_a_00528,It was indeed I who encouraged Sita to publish the letters she wrote to me in book form.,0,0,0,0,0
afr_train_track_a_00529,"Disorientation, division, and the battle for self-determination are responsible.",1,0,0,0,1
afr_train_track_a_00530,"However, it will have to be internationally competitive in terms of cost and quality.",0,0,0,0,0
afr_train_track_a_00531,This is again an action that is part of the cooperation between the provinces.,0,0,0,1,0
afr_train_track_a_00532,We are particularly serious about promoting Afrikaans.,0,0,0,1,0
afr_train_track_a_00533,This is necessary because the existing broad policy frameworks can be interpreted differently.,0,0,0,0,0
afr_train_track_a_00534,So don't support us in making the plans known and carrying them out.,0,0,0,0,0
afr_train_track_a_00535,"This piece of Polish Margie, along with Dr. Koch's paper (in Polish), was the second precious find in the envelope.",0,0,0,1,0
afr_train_track_a_00536,"In 1996, NALN, already in Ernst van Heerden's lifetime, received a large donation from him.",0,0,0,1,0
afr_train_track_a_00537,"However, it will have to be added.",0,0,0,0,0
afr_train_track_a_00538,And don't think it's any different there than it is here in Stellenbosch.,1,0,0,0,0
afr_train_track_a_00539,We would also like to congratulate in this regard all our sports teams who have confirmed South Africa's pursuit of excellence over the past year.,0,0,0,1,0
afr_train_track_a_00540,"At the well, the gathering place, the women first sit down to rest by their jars and discuss the rumors.",0,0,0,0,0
afr_train_track_a_00541,The upgrading of the Oryx is also planned.,0,0,0,1,0
afr_train_track_a_00542,"We have identified the fight against hijackings, business and home invasions as well as contact crimes such as murder, rape and assault as our top priorities.",0,0,0,1,0
afr_train_track_a_00543,The impact of poverty is a problem that needs collective attention.,0,0,0,0,1
afr_train_track_a_00544,"The fact is that after peaking in 2002, the overall crime rate has steadily declined.",0,0,0,1,0
afr_train_track_a_00545,The Afrikaans Language Museum is also involved in the process.,0,0,0,0,0
afr_train_track_a_00546,You will remember the mudslinging at the beginning of our term about sex and the male cabinet.,1,1,0,0,0
afr_train_track_a_00547,It is a wonderful privilege for me to be a part of this event tonight.,0,0,0,1,0
afr_train_track_a_00548,Then we have already carried out a significant pilot project in South Africa.,0,0,0,1,0
afr_train_track_a_00549,"Like the first edition, it is richly illustrated with Bible texts, but in this new version the quotations come from the 1933 translation.",0,0,0,0,0
afr_train_track_a_00550,The agricultural infrastructure and economies of Ladismith and Van Wyksdorp were virtually completely destroyed by the Great Flood of 1981.,0,0,0,0,1
afr_train_track_a_00551,"For a man like Jephthah, it is unlikely that he did not also write a poem about his wife.",0,0,0,0,0
afr_train_track_a_00552,Afrikaans is one of three official languages in the Western Cape.,0,0,0,0,0
afr_train_track_a_00553,It also plays a key role in training the province's growing emerging agricultural sector.,0,0,0,1,0
afr_train_track_a_00554,We have already put in place many of these measures.,0,0,0,1,0
afr_train_track_a_00555,"However, this is not enough.",0,0,0,0,1
afr_train_track_a_00556,You must have ideals.,0,0,0,0,0
afr_train_track_a_00557,"However, we cannot and will not underestimate the many problems we still face.",0,0,0,0,1
afr_train_track_a_00558,"It is slowly but surely growing stronger, and it is supported by a Constitution that cannot be matched anywhere in the world.",0,0,0,1,0
afr_train_track_a_00559,"Step by step we will make it, as the proverb says, countrymen, great things begin with small steps.",0,0,0,1,0
afr_train_track_a_00560,The African Education Congress should look at both of these aspects and reflect on solutions.,0,0,0,0,0
afr_train_track_a_00561,I hope that you will join us in experiencing this conference as a new and enriching experience.,0,0,0,1,0
afr_train_track_a_00562,"Second, that prices should not prevent access to an environment where wealth is still tied to race.",0,1,1,0,1
afr_train_track_a_00563,Economic development becomes a vehicle for regional cooperation instead of the conflicts of the past.,0,0,0,1,0
